timestamp,flow,mbps,pps,avg_pkt,std_pkt,tcp_ratio,udp_ratio,flow_count,active_hosts
178.0,10.0.0.1-10.0.0.5,703.33,2746.0,32016.1,32395.6,1.0,0.0,2,4
179.0,10.0.0.1-10.0.0.5,735.3543,3115.0,29508.6,32245.0,1.0,0.0,2,4
180.0,10.0.0.1-10.0.0.5,772.8246,3252.0,29705.7,32282.5,1.0,0.0,2,4
181.0,10.0.0.1-10.0.0.5,777.0284,3263.0,29766.6,32287.5,1.0,0.0,2,4
182.0,10.0.0.1-10.0.0.5,768.12,3303.0,29069.0,32222.2,1.0,0.0,2,4
183.0,10.0.0.1-10.0.0.5,769.1942,3294.0,29189.2,32233.5,1.0,0.0,2,4
184.0,10.0.0.1-10.0.0.5,147.6175,608.0,30349.0,32332.2,1.0,0.0,2,4
0.0,10.0.0.3-10.0.0.7,21.0254,102.0,25766.4,31695.9,1.0,0.0,2,4
1.0,10.0.0.3-10.0.0.7,21.0233,98.0,26815.4,31899.5,1.0,0.0,2,4
2.0,10.0.0.3-10.0.0.7,18.9177,82.0,28837.9,32192.0,1.0,0.0,2,4
3.0,10.0.0.3-10.0.0.7,21.0233,98.0,26815.4,31899.5,1.0,0.0,2,4
4.0,10.0.0.3-10.0.0.7,18.9208,88.0,26876.2,31910.2,1.0,0.0,2,4
5.0,10.0.0.3-10.0.0.7,21.0243,100.0,26280.4,31800.1,1.0,0.0,2,4
6.0,10.0.0.3-10.0.0.7,18.9187,84.0,28152.9,32107.5,1.0,0.0,2,4
7.0,10.0.0.3-10.0.0.7,21.0212,94.0,27953.7,32080.1,1.0,0.0,2,4
8.0,10.0.0.3-10.0.0.7,18.9187,84.0,28152.9,32107.5,1.0,0.0,2,4
9.0,10.0.0.3-10.0.0.7,21.0212,94.0,27953.7,32080.1,1.0,0.0,2,4
10.0,10.0.0.3-10.0.0.7,18.9187,84.0,28152.9,32107.5,1.0,0.0,2,4
11.0,10.0.0.3-10.0.0.7,21.0222,96.0,27372.7,31993.1,1.0,0.0,2,4
12.0,10.0.0.3-10.0.0.7,18.9219,90.0,26280.4,31800.1,1.0,0.0,2,4
13.0,10.0.0.3-10.0.0.7,21.0222,96.0,27372.7,31993.1,1.0,0.0,2,4
14.0,10.0.0.3-10.0.0.7,21.019,90.0,29193.1,32230.0,1.0,0.0,2,4
15.0,10.0.0.3-10.0.0.7,18.9198,86.0,27499.7,32013.0,1.0,0.0,2,4
16.0,10.0.0.3-10.0.0.7,21.0222,96.0,27372.7,31993.1,1.0,0.0,2,4
17.0,10.0.0.3-10.0.0.7,18.9187,84.0,28152.9,32107.5,1.0,0.0,2,4
18.0,10.0.0.3-10.0.0.7,21.0212,94.0,27953.7,32080.1,1.0,0.0,2,4
19.0,10.0.0.3-10.0.0.7,18.9187,84.0,28152.9,32107.5,1.0,0.0,2,4
20.0,10.0.0.3-10.0.0.7,21.0201,92.0,28559.9,32159.5,1.0,0.0,2,4
21.0,10.0.0.3-10.0.0.7,18.9187,84.0,28152.9,32107.5,1.0,0.0,2,4
22.0,10.0.0.3-10.0.0.7,21.0212,94.0,27953.7,32080.1,1.0,0.0,2,4
23.0,10.0.0.3-10.0.0.7,4.2311,50.0,10577.6,23851.4,1.0,0.0,2,4
25.0,10.0.0.3-10.0.0.7,50.5005,312.0,20232.6,29321.7,1.0,0.0,3,6
26.0,10.0.0.3-10.0.0.7,60.9663,282.0,27024.1,31935.7,1.0,0.0,3,6
27.0,10.0.0.3-10.0.0.7,60.9631,276.0,27610.1,32030.0,1.0,0.0,3,6
28.0,10.0.0.3-10.0.0.7,58.8618,268.0,27454.2,32005.9,1.0,0.0,3,6
29.0,10.0.0.3-10.0.0.7,60.9652,280.0,27216.6,31967.9,1.0,0.0,3,6
30.0,10.0.0.3-10.0.0.7,58.8628,270.0,27251.3,31973.6,1.0,0.0,3,6
31.0,10.0.0.3-10.0.0.7,60.9652,280.0,27216.6,31967.9,1.0,0.0,3,6
32.0,10.0.0.3-10.0.0.7,60.9642,278.0,27412.0,31999.3,1.0,0.0,3,6
33.0,10.0.0.3-10.0.0.7,58.8618,268.0,27454.2,32005.9,1.0,0.0,3,6
34.0,10.0.0.3-10.0.0.7,60.9642,278.0,27412.0,31999.3,1.0,0.0,3,6
35.0,10.0.0.3-10.0.0.7,60.9663,282.0,27024.1,31935.7,1.0,0.0,3,6
36.0,10.0.0.3-10.0.0.7,58.8618,268.0,27454.2,32005.9,1.0,0.0,3,6
37.0,10.0.0.3-10.0.0.7,60.9716,292.0,26100.8,31764.7,1.0,0.0,3,6
38.0,10.0.0.3-10.0.0.7,58.8628,270.0,27251.3,31973.6,1.0,0.0,3,6
39.0,10.0.0.3-10.0.0.7,60.9684,286.0,26647.0,31869.2,1.0,0.0,3,6
40.0,10.0.0.3-10.0.0.7,60.9631,276.0,27610.1,32030.0,1.0,0.0,3,6
41.0,10.0.0.3-10.0.0.7,58.8649,274.0,26854.4,31906.3,1.0,0.0,3,6
42.0,10.0.0.3-10.0.0.7,60.9726,294.0,25923.7,31728.7,1.0,0.0,3,6
43.0,10.0.0.3-10.0.0.7,58.8639,272.0,27051.4,31940.3,1.0,0.0,3,6
44.0,10.0.0.3-10.0.0.7,60.9705,290.0,26280.4,31800.1,1.0,0.0,3,6
45.0,10.0.0.3-10.0.0.7,35.7403,168.0,26592.5,31859.2,1.0,0.0,3,6
46.0,10.0.0.3-10.0.0.7,67.8891,342.0,24813.3,29992.6,1.0,0.0,3,6
47.0,10.0.0.3-10.0.0.7,61.0012,348.0,21911.3,30629.2,1.0,0.0,3,6
48.0,10.0.0.3-10.0.0.7,27.3481,138.0,24771.8,31458.1,1.0,0.0,3,6
49.0,10.0.0.3-10.0.0.7,39.9283,156.0,31993.8,30526.6,1.0,0.0,3,6
50.0,10.0.0.3-10.0.0.7,33.0003,180.0,22916.9,29696.3,1.0,0.0,3,6
51.0,10.0.0.3-10.0.0.7,58.8681,280.0,26280.4,31800.1,1.0,0.0,3,6
52.0,10.0.0.3-10.0.0.7,60.9726,294.0,25923.7,31728.7,1.0,0.0,3,6
53.0,10.0.0.3-10.0.0.7,58.8692,282.0,26094.5,31763.4,1.0,0.0,3,6
54.0,10.0.0.3-10.0.0.7,35.7424,172.0,25975.6,31739.4,1.0,0.0,3,6
55.0,10.0.0.3-10.0.0.7,2.1393,60.0,4456.8,9550.2,1.0,0.0,3,6
57.0,10.0.0.3-10.0.0.7,302.7824,1470.0,25746.8,31507.1,1.0,0.0,4,8
58.0,10.0.0.3-10.0.0.7,401.4737,1738.0,28874.7,32010.3,1.0,0.0,4,8
59.0,10.0.0.3-10.0.0.7,401.5615,1858.0,27015.7,31932.6,1.0,0.0,4,8
60.0,10.0.0.3-10.0.0.7,398.4296,1861.0,26761.8,31884.5,1.0,0.0,4,8
61.0,10.0.0.3-10.0.0.7,373.4091,1565.0,29825.0,32184.7,1.0,0.0,4,8
62.0,10.0.0.3-10.0.0.7,310.3715,1234.0,31439.6,32131.6,1.0,0.0,4,8
63.0,10.0.0.3-10.0.0.7,376.6991,1479.0,31837.3,32337.7,1.0,0.0,4,8
64.0,10.0.0.3-10.0.0.7,245.0632,1025.0,29885.8,32275.7,1.0,0.0,4,8
65.0,10.0.0.3-10.0.0.7,325.8161,1469.0,27724.3,32048.6,1.0,0.0,4,8
66.0,10.0.0.3-10.0.0.7,408.277,1686.0,30269.6,32320.1,1.0,0.0,4,8
67.0,10.0.0.3-10.0.0.7,399.4019,1786.0,27953.7,32080.1,1.0,0.0,4,8
68.0,10.0.0.3-10.0.0.7,401.5034,1748.0,28711.6,32175.9,1.0,0.0,4,8
69.0,10.0.0.3-10.0.0.7,399.3385,1666.0,29962.4,32298.9,1.0,0.0,4,8
70.0,10.0.0.3-10.0.0.7,394.6324,1649.0,29914.5,32293.6,1.0,0.0,4,8
71.0,10.0.0.3-10.0.0.7,286.4196,1265.0,28302.3,32113.5,1.0,0.0,4,8
72.0,10.0.0.3-10.0.0.7,174.4787,809.0,26959.0,31926.4,1.0,0.0,4,8
73.0,10.0.0.3-10.0.0.7,291.1391,1305.0,27886.9,32071.2,1.0,0.0,4,8
74.0,10.0.0.3-10.0.0.7,401.5328,1850.0,27130.6,31953.6,1.0,0.0,4,8
75.0,10.0.0.3-10.0.0.7,397.3248,1824.0,27228.9,31969.9,1.0,0.0,4,8
76.0,10.0.0.3-10.0.0.7,351.5753,1594.0,27570.2,32025.1,1.0,0.0,4,8
77.0,10.0.0.3-10.0.0.7,376.3079,1738.0,27064.7,31942.6,1.0,0.0,4,8
78.0,10.0.0.3-10.0.0.7,401.5085,1804.0,27820.7,32061.2,1.0,0.0,4,8
